subject,culture,task_name,stimulus,trial_raw,trial_num,codeable,first_mention_focal,bckgrd_description,focal_description,coder
SS1651868811860,US,FD,media/images/free_description/07-train-green.jpg,"It was a photo of a green train, you could see some sky and some buildings
",1,1,1,0,0,AT
SS1651868811860,US,FD,media/images/free_description/01-boat-river.jpg,"It was a photo of a boat on a river with some houses on one side.
",2,1,1,0,0,AT
SS1651868811860,US,FD,media/images/free_description/05-tiger.jpg,"It was a picture of a tiger looking to his left. It seemed that the tiger was going to drink water.
",3,1,1,0,0,AT
SS1651868811860,US,FD,media/images/free_description/04-squirrel.jpg,"It is the photo of a squirrel that was on a branch, it looked like a photo of some university or some park.
",4,1,1,0,0,AT
SS1651868811860,US,FD,media/images/free_description/02-bike.jpg,"It was the photo of a red bicycle that was stopped in a street, behind it could be seen a bright green grass
",5,1,1,0,0,AT
SS1651868811860,US,FD,media/images/free_description/06-train-red.jpg,"It was a photo of a parked red train, the train was a classic, and you could tell that it was parked at the train station.
",6,1,1,0,0,AT
SS1651868811860,US,FD,media/images/free_description/03-plane.jpg,"It was a photo of a fighter plane, the plane was flying low over a lake.
",7,1,1,0,0,AT
SS1651868812123,US,FD,media/images/free_description/02-bike.jpg,Red bike against a post grass on from there. A tree to the left blue outhouse in front of a building,1,1,1,0,0,AT
SS1651868812123,US,FD,media/images/free_description/03-plane.jpg,Plane over water with a building to the back of the picture. Trees and bushes around the water,2,1,1,0,0,AT
SS1651868812123,US,FD,media/images/free_description/04-squirrel.jpg,Squirrel on a tree to the from behind that concrete walkway. Lights line the walkway,3,1,1,0,0,AT
SS1651868812123,US,FD,media/images/free_description/05-tiger.jpg,tiger at the edge of a creek standing on a rock. Leave cover the ground behind the tiger,4,1,1,0,0,AT
SS1651868812123,US,FD,media/images/free_description/06-train-red.jpg,Red black gold train. Coming out of the train house behind it,5,1,1,0,0,AT
SS1651868812123,US,FD,media/images/free_description/07-train-green.jpg,Green train coming out of a tunnel/ A wall to the left. Building to the back behind the train,6,1,1,0,0,AT
SS1651868812123,US,FD,media/images/free_description/01-boat-river.jpg,boat in a creek. Houses at the edge of the creek. Ground covered in dirt and grass,7,1,1,0,0,AT
SS1651868816028,US,FD,media/images/free_description/01-boat-river.jpg,It's a picture of a row boat beached on the side of a a river or creek. It appears to be in rural farmland. ,1,1,1,0,0,AT
SS1651868816028,US,FD,media/images/free_description/05-tiger.jpg,There is a tiger standing on some rocks by a river or body of water. It's looking away like something has caught its attention. ,2,1,1,0,0,AT
SS1651868816028,US,FD,media/images/free_description/03-plane.jpg,There's a jet plane flying over a lake or pond. It appears to be in a jungle kind of area with a temple in the background. ,3,1,1,0,0,AT
SS1651868816028,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel is perched on a branch and the picture is pretty close up. In the background it looks like a campus.,4,1,1,0,0,AT
SS1651868816028,US,FD,media/images/free_description/02-bike.jpg,"There's a red bike leaning against a fence post. The fence posts are linked by a single chain, painted black. ",5,1,1,0,0,AT
SS1651868816028,US,FD,media/images/free_description/07-train-green.jpg,A picture of a train in a train yard. The train is green and possibly decommissioned. ,6,1,1,0,0,AT
SS1651868816028,US,FD,media/images/free_description/06-train-red.jpg,An old timey train engine. It's shiny black with red accents. ,7,1,1,0,0,AT
SS1651868817160,US,FD,media/images/free_description/07-train-green.jpg,I saw a green train. It had yellow numbers 2 and 3.,1,1,1,0,0,AT
SS1651868817160,US,FD,media/images/free_description/04-squirrel.jpg,I saw a brwn squirrer. It was in a tree with green leaves.,2,1,1,0,0,AT
SS1651868817160,US,FD,media/images/free_description/05-tiger.jpg,I saw a tiger. He was standing on a rock near water.,3,1,1,0,0,AT
SS1651868817160,US,FD,media/images/free_description/03-plane.jpg,I saw a white plane. It was in the air abover water. There was a white building in the distance.,4,1,1,0,0,AT
SS1651868817160,US,FD,media/images/free_description/01-boat-river.jpg,I saw a docked boat. There was a white building nearby.,5,1,1,0,0,AT
SS1651868817160,US,FD,media/images/free_description/02-bike.jpg,I saw a red bike. It was chained to a post with a blue cable.,6,1,1,0,0,AT
SS1651868817160,US,FD,media/images/free_description/06-train-red.jpg,I saw a black and red train engine. There was a brown buiding behind it.,7,1,1,0,0,AT
SS1651868817171,US,FD,media/images/free_description/02-bike.jpg,A bicycle chained to a tree in a park,1,1,1,0,0,AT
SS1651868817171,US,FD,media/images/free_description/06-train-red.jpg,An old time train parked outside of an old train station.,2,1,1,0,0,AT
SS1651868817171,US,FD,media/images/free_description/05-tiger.jpg,A tiger standing on a rock on a riverbank looking at the water.,3,1,1,0,0,AT
SS1651868817171,US,FD,media/images/free_description/01-boat-river.jpg,A boat tied up at a river bank near a house.,4,1,1,0,0,AT
SS1651868817171,US,FD,media/images/free_description/03-plane.jpg,A jet flying over a river close to the water with a monument in the background.,5,1,1,0,0,AT
SS1651868817171,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel sitting on a branch of a leafy tree located in what looks like a college campus.,6,1,1,0,0,AT
SS1651868817171,US,FD,media/images/free_description/07-train-green.jpg,A green train parked at the train station.,7,1,1,0,0,AT
SS1651868820237,US,FD,media/images/free_description/05-tiger.jpg,There is a tiger looking like he is going into a pond. He has his foot on something that looks like a sandbag.,1,1,1,0,0,AT
SS1651868820237,US,FD,media/images/free_description/03-plane.jpg,"An airplane flies over a tall, white, pointed building. It is flying over water.",2,1,1,0,0,AT
SS1651868820237,US,FD,media/images/free_description/02-bike.jpg,"A red bicycle is chained to a fence near a green lawn.
",3,1,1,0,0,AT
SS1651868820237,US,FD,media/images/free_description/04-squirrel.jpg,"A fluffy squirrel is in a leafy, green tree.",4,1,1,0,0,AT
SS1651868820237,US,FD,media/images/free_description/01-boat-river.jpg,A boat is moored in a narrow body of water near some houses.,5,1,1,0,0,AT
SS1651868820237,US,FD,media/images/free_description/07-train-green.jpg,"A green and yellow train is pulling out of the station.
",6,1,1,0,0,AT
SS1651868820237,US,FD,media/images/free_description/06-train-red.jpg,An old-fashioned red and black train that looks like it belongs at Disneyland is sitting in the trainyard.,7,1,1,0,0,AT
SS1651868826063,US,FD,media/images/free_description/02-bike.jpg,This is a red bike . It is locked up,1,1,1,0,0,AT
SS1651868826063,US,FD,media/images/free_description/07-train-green.jpg,This is a green train. It has yellow stripes on it,2,1,1,0,0,AT
SS1651868826063,US,FD,media/images/free_description/06-train-red.jpg,A black and red train outside the station,3,1,1,0,0,AT
SS1651868826063,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel with a bushy tail is in the tree,4,1,1,0,0,AT
SS1651868826063,US,FD,media/images/free_description/01-boat-river.jpg,"A boat is in the water, The water looks dirty",5,1,1,0,0,AT
SS1651868826063,US,FD,media/images/free_description/03-plane.jpg,A military plane is flying,6,1,1,0,0,AT
SS1651868826063,US,FD,media/images/free_description/05-tiger.jpg,A tiger stands on a rock by the water,7,1,1,0,0,AT
SS1651868827795,US,FD,media/images/free_description/02-bike.jpg,I see a red bike parked what I think is the side of the street. It looks a empty area with grass and tree.,1,1,1,0,0,AT
SS1651868827795,US,FD,media/images/free_description/07-train-green.jpg,A dark green and yellow striped trained stationed in the train station. The area looks empty.,2,1,1,0,0,AT
SS1651868827795,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel in a tree what looks like a park.,3,1,1,0,0,AT
SS1651868827795,US,FD,media/images/free_description/01-boat-river.jpg,a small boat parked on a side of the river with older building in the back ground.,4,1,1,0,0,AT
SS1651868827795,US,FD,media/images/free_description/05-tiger.jpg,A tiger by the river. There is a bunch of dead leaves on the ground.,5,1,1,0,0,AT
SS1651868827795,US,FD,media/images/free_description/06-train-red.jpg,An old timey train that is read and black. There is a brick building behind it.,6,1,1,0,0,AT
SS1651868827795,US,FD,media/images/free_description/03-plane.jpg,A weird aircraft flying by and it is very close to the river. You see a white building in the background.,7,1,1,0,0,AT
SS1651868828049,US,FD,media/images/free_description/03-plane.jpg,A body of water with a white plane above it. There's a pointed building in the background.,1,1,0,0,0,AT
SS1651868828049,US,FD,media/images/free_description/04-squirrel.jpg,"A squirrel on a tree branch, in the front. In the background is a building.",2,1,1,0,0,AT
SS1651868828049,US,FD,media/images/free_description/06-train-red.jpg,A red and black steam engine/train in front of a brick building.,3,1,1,0,0,AT
SS1651868828049,US,FD,media/images/free_description/02-bike.jpg,A red bike chained to a pole. In the back is grass and a building on a sunny day.,4,1,1,0,0,AT
SS1651868828049,US,FD,media/images/free_description/05-tiger.jpg,"A stream shore. A tiger is near the water, front paws on a rock near a tree.",5,1,0,0,0,AT
SS1651868828049,US,FD,media/images/free_description/07-train-green.jpg,"A green train engine, cars pulled behind. Buildings in the background.",6,1,1,0,0,AT
SS1651868828049,US,FD,media/images/free_description/01-boat-river.jpg,A small boat in a stream. Buildings line the stream shores.,7,1,1,0,0,AT
SS1651868830966,US,FD,media/images/free_description/04-squirrel.jpg,the picture has a squirrel on a tree surrounded by greenery on a cloudy day ,1,1,1,0,0,AT
SS1651868830966,US,FD,media/images/free_description/07-train-green.jpg,a green big train on a sunny day,2,1,1,0,0,AT
SS1651868830966,US,FD,media/images/free_description/05-tiger.jpg,a beautiful tiger going to get some water. it appears to be fall.,3,1,1,0,0,AT
SS1651868830966,US,FD,media/images/free_description/06-train-red.jpg,what looks o be an old photo of a old timey looking european-ish (?) steamtrain,4,1,1,0,0,AT
SS1651868830966,US,FD,media/images/free_description/01-boat-river.jpg,photo of a river in a town. in the forefront is a small boat. it is sunny,5,1,0,0,0,AT
SS1651868830966,US,FD,media/images/free_description/02-bike.jpg,a sunny picture of a chained bike,6,1,1,0,0,AT
SS1651868830966,US,FD,media/images/free_description/03-plane.jpg,a picture of an important building with a plane photoshopped in the sky. as if it to fall in the water,7,1,0,0,0,AT
SS1651868834466,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel is in a tree.  The tree has green leaves and is in a park.,1,1,1,0,0,AT
SS1651868834466,US,FD,media/images/free_description/05-tiger.jpg,A tiger is standing on a rock.  The rock is beside a stream.,2,1,1,0,0,AT
SS1651868834466,US,FD,media/images/free_description/03-plane.jpg,A jet is flying over water. In the background is a castle.,3,1,1,0,0,AT
SS1651868834466,US,FD,media/images/free_description/01-boat-river.jpg,There are buildings beside a stream.  There is a boat in the stream.,4,1,0,0,0,AT
SS1651868834466,US,FD,media/images/free_description/06-train-red.jpg,A red and black train is in from of a building. The building is made of brick.,5,1,1,0,0,AT
SS1651868834466,US,FD,media/images/free_description/02-bike.jpg,A bicycle is next to a post.  The post is in front of a building.,6,1,1,0,0,AT
SS1651868834466,US,FD,media/images/free_description/07-train-green.jpg,A green and yellow train is on a track.  In the background is a tall apartment building.,7,1,1,0,0,AT
SS1651868836129,US,FD,media/images/free_description/04-squirrel.jpg,squirrel on the tree. It is in front of a building and tree backdrop,1,1,1,0,0,AT
SS1651868836129,US,FD,media/images/free_description/02-bike.jpg,It is a bicycle on a railing in front of a lawn. A building is also in the back,2,1,1,0,0,AT
SS1651868836129,US,FD,media/images/free_description/01-boat-river.jpg,a boat on a riverbank. There are houses along the bank,3,1,1,0,0,AT
SS1651868836129,US,FD,media/images/free_description/03-plane.jpg,a space shuttle flying over a river. A building is in the back.,4,1,1,0,0,AT
SS1651868836129,US,FD,media/images/free_description/05-tiger.jpg,A tiger in front of a river bank. It is also in a wooded area.,5,1,1,0,0,AT
SS1651868836129,US,FD,media/images/free_description/06-train-red.jpg,a train on tracks in front of a building. ,6,1,1,0,0,AT
SS1651868836129,US,FD,media/images/free_description/07-train-green.jpg,A train on tracks in front of the station. ,7,1,1,0,0,AT
SS1651868837282,US,FD,media/images/free_description/05-tiger.jpg,There is a tiger by a river. The tiger is looking to the right of the frame. He is surrounded by rocks and water.,1,1,1,0,0,AT
SS1651868837282,US,FD,media/images/free_description/07-train-green.jpg,There is a green train with yellow stripes along the side. It sits at a train station beneath a pale blue sky.,2,1,1,0,0,AT
SS1651868837282,US,FD,media/images/free_description/06-train-red.jpg,There is an old red and black locomotive. It is classically styled. It sits at the station with one cart attached waiting to go.,3,1,1,0,0,AT
SS1651868837282,US,FD,media/images/free_description/03-plane.jpg,A MIG jet is landing near a small body of water. In the distance is a large gold onion spire on some type of temple or government building.,4,1,1,0,0,AT
SS1651868837282,US,FD,media/images/free_description/01-boat-river.jpg,A fishing boat is parked at a small pier. It looks like a little fishing village. The river stretches off in the distance.,5,1,1,0,0,AT
SS1651868837282,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel sits in a tree looking dead into the camera. It is surrounded by white blossoms. ,6,1,1,0,0,AT
SS1651868837282,US,FD,media/images/free_description/02-bike.jpg,A red bicycle is chained to a black metal fence-post. The fence is comprised of black chain. It stands before the bright green yard of a white house.,7,1,1,0,0,AT
SS1651868839147,US,FD,media/images/free_description/02-bike.jpg,I saw a bike chained up to a post. It was next to a building.,1,1,1,0,0,AT
SS1651868839147,US,FD,media/images/free_description/05-tiger.jpg,There was a tiger on a rock. He was near the lake looking at something.,2,1,1,0,0,AT
SS1651868839147,US,FD,media/images/free_description/03-plane.jpg,A plane was close near the water. ,3,1,1,0,0,AT
SS1651868839147,US,FD,media/images/free_description/04-squirrel.jpg,There was a squirrel on a tree. ,4,1,1,0,0,AT
SS1651868839147,US,FD,media/images/free_description/07-train-green.jpg,A train was stop on the tracks. ,5,1,1,0,0,AT
SS1651868839147,US,FD,media/images/free_description/01-boat-river.jpg,A river near a town that had boats near the shore.,6,1,0,0,0,AT
SS1651868839147,US,FD,media/images/free_description/06-train-red.jpg,A train was stop near the buildings,7,1,1,0,0,AT
SS1651868839906,US,FD,media/images/free_description/05-tiger.jpg,a tiger by a lake on a rock,1,1,1,0,0,AT
SS1651868839906,US,FD,media/images/free_description/02-bike.jpg,a bike by a fence,2,1,1,0,0,AT
SS1651868839906,US,FD,media/images/free_description/07-train-green.jpg,a green train at the station,3,1,1,0,0,AT
SS1651868839906,US,FD,media/images/free_description/01-boat-river.jpg,a boat on a river by some houses,4,1,1,0,0,AT
SS1651868839906,US,FD,media/images/free_description/04-squirrel.jpg,a squirrel on a branch in the city,5,1,1,0,0,AT
SS1651868839906,US,FD,media/images/free_description/03-plane.jpg,a plane flying over a lake,6,1,1,0,0,AT
SS1651868839906,US,FD,media/images/free_description/06-train-red.jpg,a locomotive at an old timey station,7,1,1,0,0,AT
SS1651868840289,US,FD,media/images/free_description/01-boat-river.jpg,I would say that I saw a boat docked along a river that runs straight ahead into the horizon. Along the river on the left side of the image are several houses.,1,1,1,0,0,AT
SS1651868840289,US,FD,media/images/free_description/07-train-green.jpg,I would say that this photo showed a green train with yellow stripes stopped along a railroad track. Behind it is a wall which somewhat obscures modern urban-style buildings including what appears to be a high-rise apartment complex.,2,1,1,0,0,AT
SS1651868840289,US,FD,media/images/free_description/04-squirrel.jpg,"In this picture, I saw a relatively close-up image of a squirrel sitting on a tree branch. In the background appears to be a pleasantly constructed urban center or university campus.",3,1,1,0,0,AT
SS1651868840289,US,FD,media/images/free_description/03-plane.jpg,"The photo I saw pictured some kind of jet plane flying at a low altitude over a body of water, perhaps a river. In the background was a foreign-looking building with an onion-shaped dome and a steeple jutting up into the sky.",4,1,1,0,0,AT
SS1651868840289,US,FD,media/images/free_description/05-tiger.jpg,"In the last photo, I saw a tiger hanging around near the edge of a river. It had its head pointed to the right and was resting its front paws on several rocks that were sticking out from the river bank.",5,1,1,0,0,AT
SS1651868840289,US,FD,media/images/free_description/06-train-red.jpg,"In the last picture, I saw a classic-style train engine, painted black and red with gold accents. It was parked in front of a probably somewhat old train station.",6,1,1,0,0,AT
SS1651868840289,US,FD,media/images/free_description/02-bike.jpg,"In the last picture, I saw a red bicycle tied using a bicycle lock to a low, decorative fence. The fence was marking the divide between the sidewalk and the nicely maintained lawn of some sort of official building.",7,1,1,0,0,AT
SS1651868840790,US,FD,media/images/free_description/01-boat-river.jpg,There is a boat sitting on a small lake. The creek sits below a ridge with houses overlooking the lake. It is a bright day with blue sky.,1,1,1,0,0,AT
SS1651868840790,US,FD,media/images/free_description/04-squirrel.jpg,A brown squirrel with a furry tail is sitting on a tree branch. The branch is close up so you can see the squirrel's tail has a stripe down its back. The tree is on a grassed area in front of the street. ,2,1,1,0,0,AT
SS1651868840790,US,FD,media/images/free_description/05-tiger.jpg,A beautiful Bengal tiger is standing at a watering lagoon at the bottom of a lightly forested area. The tiger has their front paws on two large rocks protruding out of the water. The tiger looks over his right shoulder.,3,1,1,0,0,AT
SS1651868840790,US,FD,media/images/free_description/06-train-red.jpg,A retro strain engine that is painted black and red is on a track in front of a red brick building. It is a bright sunny day. The tracks are clearly visible.,4,1,1,0,0,AT
SS1651868840790,US,FD,media/images/free_description/07-train-green.jpg,A green train is moving out from under a concrete bridge. There is a tall faded white building behind the scene.,5,1,1,0,0,AT
SS1651868840790,US,FD,media/images/free_description/02-bike.jpg,a red bicycle is chained to a black fence at the edge of a lawn. A stone building is visible behind a green tree on the far side of a lush green lawn.,6,1,1,0,0,AT
SS1651868840790,US,FD,media/images/free_description/03-plane.jpg,"A white carrier plane of some sort is flying over water. The plane is so close to the water that you can see many, many water ripples on the top of the water. The backdrop is of trees at the edge of a clearing.",7,1,1,0,0,AT
SS1651868850581,US,FD,media/images/free_description/07-train-green.jpg,In the picture there's a green train with two yellow horizontal stripes on it. The train is going from the right to the left.,1,1,1,0,0,AT
SS1651868850581,US,FD,media/images/free_description/05-tiger.jpg,"A tiger in the center is looking to it's left, out of focus. It's front paws are on a white rock. There's a forest in the background and a pool of water in front of the tiger.",2,1,1,0,0,AT
SS1651868850581,US,FD,media/images/free_description/06-train-red.jpg,"A blue sky, and a black and red old train. In front of a old brick style warehouse buildling.",3,1,0,0,0,AT
SS1651868850581,US,FD,media/images/free_description/03-plane.jpg," A big fat airplane in the sky over a lake, with mostly trees in the background with a monumental building peeking through
",4,1,1,0,0,AT
SS1651868850581,US,FD,media/images/free_description/01-boat-river.jpg,"A boat at the edge of a river with green shrubs on each end of the river. There's a row of weathered buildings to the left of the river
",5,1,1,0,0,AT
SS1651868850581,US,FD,media/images/free_description/04-squirrel.jpg,"A close up baby tree in the foreground, and a squirrel climbing the tree very close to the camera. Some streets and street lights in the background
",6,1,0,0,0,AT
SS1651868850581,US,FD,media/images/free_description/02-bike.jpg,A sunny day and a green lawn there sits a red bike leaned up against a post that has a chain connected to it leadings towards other posts that are offscreen.,7,1,0,0,0,AT
SS1651868852345,US,FD,media/images/free_description/04-squirrel.jpg,"I saw a squirrel sitting on a tree branch.  Behind the squirrel was three street lights.  In addition, there were some buildings.",1,1,1,0,0,AT
SS1651868852345,US,FD,media/images/free_description/01-boat-river.jpg,There was a wooden boat sitting a small stream.  There was grassy area around it.,2,1,1,0,0,AT
SS1651868852345,US,FD,media/images/free_description/05-tiger.jpg,A tiger standing on the edge of a stream.  There was a wooded area behind it.,3,1,1,0,0,AT
SS1651868852345,US,FD,media/images/free_description/03-plane.jpg,"There was some kind of plane flying low over a body of water.  Behind the plane, in the distance was an unusual building.",4,1,1,0,0,AT
SS1651868852345,US,FD,media/images/free_description/02-bike.jpg,There was a bike standing near a chain fence.  Behind the bike was a building and a blue port-a-potty.,5,1,1,0,0,AT
SS1651868852345,US,FD,media/images/free_description/07-train-green.jpg,A green train is on a track.  It is coming out of a structure and there are apartment buildings in the background.,6,1,1,0,0,AT
SS1651868852345,US,FD,media/images/free_description/06-train-red.jpg,A red and black steam engine is parked in front of a building.  It is not on a track.,7,1,1,0,0,AT
SS1651868868975,US,FD,media/images/free_description/05-tiger.jpg,A tiger standing by the lake. It is looking down at the water.,1,1,1,0,0,AT
SS1651868868975,US,FD,media/images/free_description/07-train-green.jpg,A green train. It is sunny outside.,2,1,1,0,0,AT
SS1651868868975,US,FD,media/images/free_description/01-boat-river.jpg,A picture of a boat that is outside of a small village. ,3,1,1,0,0,AT
SS1651868868975,US,FD,media/images/free_description/03-plane.jpg,Aircraft flying over a greenish-looking lake. There is a building in the background.,4,1,1,0,0,AT
SS1651868868975,US,FD,media/images/free_description/06-train-red.jpg,It is a black and red train. It is parked outside of a train station.,5,1,1,0,0,AT
SS1651868868975,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel in a tree.,6,1,1,0,0,AT
SS1651868868975,US,FD,media/images/free_description/02-bike.jpg,"A bicycle in front of a lawn 
",7,1,1,0,0,AT
SS1651868873914,US,FD,media/images/free_description/07-train-green.jpg,I see a train engine numbered 2199. I see train tracks. I see a building the tracks enter.,1,1,1,0,0,AT
SS1651868873914,US,FD,media/images/free_description/06-train-red.jpg,"I see an engine with one car attached. I see tracks, and a large building behind the train.",2,1,1,0,0,AT
SS1651868873914,US,FD,media/images/free_description/05-tiger.jpg,I see a tiger with its front paws on a large rock. The rock is in a stream.,3,1,1,0,0,AT
SS1651868873914,US,FD,media/images/free_description/04-squirrel.jpg,I see a squirrel. It's in a small tree that's near a road and there are buildings in teh background.,4,1,1,0,0,AT
SS1651868873914,US,FD,media/images/free_description/01-boat-river.jpg,"I see a largeish boat somehow anchored to the bank. The waterway it's on is pretty narrow, maybe like a canal.",5,1,1,0,0,AT
SS1651868873914,US,FD,media/images/free_description/02-bike.jpg,I see a red bike. It's locked to a streetpole. There is a large building in the background.,6,1,1,0,0,AT
SS1651868873914,US,FD,media/images/free_description/03-plane.jpg,I see a very low flying airship perhaps about to land. It's looks a little like the old space shuttle. There is a waterway.,7,1,1,0,0,AT
SS1651868876318,US,FD,media/images/free_description/01-boat-river.jpg,I saw a boat on the shore of a waterway. It was a small boat that might use a paddle.,1,1,1,0,0,AT
SS1651868876318,US,FD,media/images/free_description/07-train-green.jpg,A train engine parked on the tracks. It looks to be in a city area.,2,1,1,0,0,AT
SS1651868876318,US,FD,media/images/free_description/06-train-red.jpg,An old looking train engine. It was parked in front of the old brick terminal.,3,1,1,0,0,AT
SS1651868876318,US,FD,media/images/free_description/05-tiger.jpg,A bengal tiger standing on a rock near the shore.,4,1,1,0,0,AT
SS1651868876318,US,FD,media/images/free_description/03-plane.jpg,A airplane flying over a body of water. It looked somewhat old.,5,1,1,0,0,AT
SS1651868876318,US,FD,media/images/free_description/02-bike.jpg,A red bike chained to a post.,6,1,1,0,0,AT
SS1651868876318,US,FD,media/images/free_description/04-squirrel.jpg,A squirrel sitting on a tree branch.,7,1,1,0,0,AT
SS1651868901145,US,FD,media/images/free_description/07-train-green.jpg,I saw a green train that was sitting on the railroad tracks. It did not appear to be moving. It was big with square corners.,1,1,1,0,0,AT
SS1651868901145,US,FD,media/images/free_description/03-plane.jpg,I saw what looked like a spaceship flying above a pond. There was a white building in the background. ,2,1,1,0,0,AT
SS1651868901145,US,FD,media/images/free_description/06-train-red.jpg,I saw an old fashioned choo-choo black and red train on railroad tracks. It did not appear to be moving. ,3,1,1,0,0,AT
SS1651868901145,US,FD,media/images/free_description/02-bike.jpg,I saw a small red bike chained to a pole on a cobblestone sidewalk. ,4,1,1,0,0,AT
SS1651868901145,US,FD,media/images/free_description/04-squirrel.jpg,I saw a squirrel laying on a branch on a tree. The squirrel looked like he was healthy and he was looking at the camera. ,5,1,1,0,0,AT
SS1651868901145,US,FD,media/images/free_description/05-tiger.jpg,I saw a tiger standing by a body of water with his two front paws on rocks right by the water. ,6,1,1,0,0,AT
SS1651868901145,US,FD,media/images/free_description/01-boat-river.jpg,I saw a canoe sitting in a river. The canoe was tied up to the sidewalk near the river. ,7,1,1,0,0,AT
SS1651868924360,US,FD,media/images/free_description/02-bike.jpg,I saw a red bike leaning against a railing. The railing was in front of a large lawn and the lawn was infront of some buildings,1,1,1,0,0,AT
SS1651868924360,US,FD,media/images/free_description/01-boat-river.jpg,"I saw an old run down boat on a river. The river ran far into the distance and there were some houses along the bank that was on my left,",2,1,1,0,0,AT
SS1651868924360,US,FD,media/images/free_description/06-train-red.jpg,I saw an old fashioned steam engine that was very clean in red and black. The steam engine was infront of a large brick building.,3,1,1,0,0,AT
SS1651868924360,US,FD,media/images/free_description/07-train-green.jpg,I saw a green train at a train station. In the background there appeared to be an apartment building.,4,1,1,0,0,AT
SS1651868924360,US,FD,media/images/free_description/03-plane.jpg,I saw a jet flying over the jungle. In the background there was some kind of temple.,5,1,1,0,0,AT
SS1651868924360,US,FD,media/images/free_description/05-tiger.jpg,I saw a tiger near a creek. It appeared to be fall with many leaves on the ground.,6,1,1,0,0,AT
SS1651868924360,US,FD,media/images/free_description/04-squirrel.jpg,I saw a squirrel on the branch of a plant. The plant appeared to be on a college campus or some other populated area.,7,1,1,0,0,AT
SS1651868966456,US,FD,media/images/free_description/03-plane.jpg,"In the picture, there is a river surrounded by trees. In the sky, hovering over the river, is a spaceship. In the background of the picture, is a building with a pointy top.",1,1,0,0,0,AT
SS1651868966456,US,FD,media/images/free_description/01-boat-river.jpg,In the picture is a canal with water. There is a boat at the forefront of the river and the river is lined with houses on my left side.,2,1,0,0,0,AT
SS1651868966456,US,FD,media/images/free_description/02-bike.jpg,"There is a bicycle next to a bright green lawn. Behind the lawn, there seems to be house with a recycling bin.",3,1,1,0,0,AT
SS1651868966456,US,FD,media/images/free_description/07-train-green.jpg,The main part of the image is a train. There's also an urban-looking building in the background and another house-like structure.,4,1,1,0,0,AT
SS1651868966456,US,FD,media/images/free_description/05-tiger.jpg,There is a tiger looking to the right of the image. It is standing on a rock near a river.,5,1,1,0,0,AT
SS1651868966456,US,FD,media/images/free_description/06-train-red.jpg,"In the image is an old-fashioned looking black and red train. Behind it, there seems to be a train station.",6,1,1,0,0,AT
SS1651868966456,US,FD,media/images/free_description/04-squirrel.jpg,"The focal point of the image is a squirrel in a tree. Behind the squirrel, there's what looks like a park with a sidewalk and outdoor lamps.",7,1,1,0,0,AT
SS1651869014963,US,FD,media/images/free_description/07-train-green.jpg,A green train is stopped at a station. It is long and the station is deserted.,1,1,1,0,0,AT
SS1651869014963,US,FD,media/images/free_description/06-train-red.jpg,A train engine that is red and black. It seems to be parked at a depot.,2,1,1,0,0,AT
SS1651869014963,US,FD,media/images/free_description/02-bike.jpg,A bicycle is chained to a post on a cobblestone path. It is in front of a stone building of some kind.,3,1,1,0,0,AT
SS1651869014963,US,FD,media/images/free_description/03-plane.jpg,A fighter jet is passing over a body of water. There is a dome building in the background behind a forest area.,4,1,1,0,0,AT
SS1651869014963,US,FD,media/images/free_description/04-squirrel.jpg,A large squirrel with a bushy tail is on a tree branch. It is in a park of some kind.,5,1,1,0,0,AT
SS1651869014963,US,FD,media/images/free_description/01-boat-river.jpg,"A peaceful river scene. A boat is tied at a small dock, a building or two on the left side of the river.",6,1,0,0,0,AT
SS1651869014963,US,FD,media/images/free_description/05-tiger.jpg,A tiger is gazing into some water. It seems to be fall from the color of the leaves.,7,1,1,0,0,AT
SS1651869017878,US,FD,media/images/free_description/01-boat-river.jpg,I saw a small canal running through a rural area. There were small houses along the grassy banks and a boat parked alongside one of them. It was daytime.,1,1,0,0,0,AT
SS1651869017878,US,FD,media/images/free_description/03-plane.jpg,I saw a fighter jet hovering over a body of water with trees in the background. There was also something like a large domed building further in the back.,2,1,1,0,0,AT
SS1651869017878,US,FD,media/images/free_description/07-train-green.jpg,I saw a green passenger train in a rail yard. There were buildings visible in the background.,3,1,1,0,0,AT
SS1651869017878,US,FD,media/images/free_description/04-squirrel.jpg,"I saw a squirrel sitting on a tree branch. It looked like the quad of some college campus, with light posts and benches and pathways in the background.",4,1,1,0,0,AT
SS1651869017878,US,FD,media/images/free_description/05-tiger.jpg,"I saw a tiger standing on a rock next to a body of water. It looked like a wooded area, from what I could make out. ",5,1,1,0,0,AT
SS1651869017878,US,FD,media/images/free_description/06-train-red.jpg,"I saw an old fashioned red and black locomotive parked in a rail depot, from what I could presume. It had a very prominent smokestack and cowcatcher.",6,1,1,0,0,AT
