subject,task_name,stimulus,trial_raw,trial_num,codeable,first_mention_focal,imada_bckgrd_description,imada_focal_description,full_bckgrd_description,full_focal_description,coder
SS1609493526682,FD,images/free_description/03-plane.jpg,一架很酷的飞机从碧波荡漾的湖面飞过，在湖水的对面、茂密的树林里，可以看到一座白色的塔尖。,5,1,1,3,1,7,3,
SS1609493526682,FD,images/free_description/06-train-red.jpg,这是一列看起来很古老的火车，黑红相间的颜色，从背后的建筑可以猜测它应该刚刚生产出来。,6,1,1,0,2,1,3,
SS1609493526682,FD,images/free_description/02-bike.jpg,一座别墅的绿地旁边，锁着一两小巧的自行车，在一片绿色中，黑红的颜色看起来很突兀。,7,1,0,0,1,3,5,
SS1609494868761,FD,images/free_description/03-plane.jpg,哇哦 天上有一个打飞机 在湖面上空 湖泊后面有一个塔 这是个公园,1,1,0,0,1,5,2,
SS1609494868761,FD,images/free_description/06-train-red.jpg,火车正在行驶 火车后面有一个古老的房子 房子类似教堂,2,1,1,0,1,4,3,
SS1609494868761,FD,images/free_description/04-squirrel.jpg,松鼠正趴在树上 现在应该是春天 绿芽冒出来,3,1,1,0,0,3,2,
SS1609494868761,FD,images/free_description/02-bike.jpg,一辆自行车停靠在路边 可以看到一片绿草地 在草地后面应该是做大房子 那里还不规则的停靠许多自行车,4,1,1,1,0,10,2,
SS1609494868761,FD,images/free_description/07-train-green.jpg,绿皮列车开始行驶 驶出车站 车站在市区 因为看到了一些高楼,5,1,1,1,1,4,4,
SS1609494868761,FD,images/free_description/01-boat-river.jpg,这里应该是个郊区或者农村 房屋比较破旧矮小 房屋旁边有条小河 河岸边有一个小船,6,1,0,1,1,9,2,
SS1609494868761,FD,images/free_description/05-tiger.jpg,树林里有一只老虎 老虎在看什么东西 老虎在水边,7,1,0,0,0,1,3,
SS1609506186383,FD,images/free_description/05-tiger.jpg,这个图片是一个老虎，它在池塘边。,1,1,1,0,0,1,2,
SS1609506186383,FD,images/free_description/01-boat-river.jpg,有一条小河，一艘船停在河的一岸，河在一个村子里。,2,1,0,1,0,6,2,
SS1609506186383,FD,images/free_description/03-plane.jpg,飞机在湖泊上方飞着，湖泊旁边有茂密的树林，远处还有一个白塔。,3,1,1,2,0,6,2,
SS1609506186383,FD,images/free_description/02-bike.jpg,一辆自行车靠在桥上，旁边是草坪，草坪处有一个垃圾桶。,4,1,1,0,0,4,2,
SS1609506186383,FD,images/free_description/06-train-red.jpg,在房子旁边有铁轨，一辆蒸汽机停在铁轨上。,5,1,0,0,0,3,2,
SS1609506186383,FD,images/free_description/07-train-green.jpg,火车从隧道里驶出，远处有楼房。,6,1,1,0,0,2,2,
SS1609506186383,FD,images/free_description/04-squirrel.jpg,在公园里有一棵树，松鼠抱着树枝。,7,1,0,0,0,3,2,
SS1609553048222,FD,images/free_description/06-train-red.jpg,看到了一个橙色的火车，后面有相同颜色的房子，火车前面挂了一个60的小圆牌子,1,1,1,1,3,2,7,
SS1609553048222,FD,images/free_description/02-bike.jpg,一辆红色自行车，靠在栏杆上，栏杆内是草坪，草坪边上停了许多自行车，还有一个蓝色的邮筒,2,1,1,2,1,9,3,
SS1609553048222,FD,images/free_description/05-tiger.jpg,一只很胖的老虎站在河边，旁边有一颗松树，老虎的头歪斜着,3,1,1,0,1,3,4,
SS1609553048222,FD,images/free_description/07-train-green.jpg,2119的绿皮火车停在火车站，远处有个居民楼类似的楼,4,1,1,1,2,3,4,
SS1609553048222,FD,images/free_description/04-squirrel.jpg,一根树枝上有一只松鼠，松鼠很大，感觉树枝支撑不了，不远处是路，有路灯,5,1,0,0,0,4,3,
SS1609553048222,FD,images/free_description/03-plane.jpg,远处有个白色建筑，然后近处是水泽风光，图片的最上面有个白色的飞机，应该是P上去的,6,1,0,1,1,3,2,
SS1609553048222,FD,images/free_description/01-boat-river.jpg,一个船停靠在河边，河畔有着低矮的房屋，不过河好像太窄,7,1,1,1,0,6,2,
SS1609553165145,FD,images/free_description/05-tiger.jpg,"这是一张老虎的照片。
老虎站在河边，回头看着什么。",1,1,1,0,0,1,4,
SS1609553165145,FD,images/free_description/02-bike.jpg,"这是一辆红色的自行车靠在栏杆上的照片。
有一点校园风。",2,1,1,0,1,1,3,
SS1609553165145,FD,images/free_description/04-squirrel.jpg,"一直可爱的松鼠扒在树枝上看着你。
后面是公园小路的感觉。",3,1,1,0,1,4,4,
SS1609553165145,FD,images/free_description/06-train-red.jpg,一辆红色的老式小火车停在复古风的屋子前。,4,1,1,1,3,2,5,
SS1609553165145,FD,images/free_description/01-boat-river.jpg,这是一幅乡村图景。小木船飘在河里，寂静，安宁，又富有生机。,5,1,0,0,2,2,4,
SS1609553165145,FD,images/free_description/07-train-green.jpg,这是一幅绿皮火车出站的照片。一切都是平常的样子。,6,1,1,0,1,1,3,
SS1609553165145,FD,images/free_description/03-plane.jpg,背景是青山绿水佛塔。一架白色的略显陈旧的飞机贴水飞过。,7,1,0,3,2,7,4,
SS1609556835849,FD,images/free_description/06-train-red.jpg,背后是两栋尖顶房子，前部是一辆火车，火车头上面有60这个数字,1,1,0,1,0,3,3,
SS1609556835849,FD,images/free_description/04-squirrel.jpg,背后是一个丁字路口，有三座路灯，前部是一棵树上面有一只考拉,2,1,0,1,0,5,1,
SS1609556835849,FD,images/free_description/05-tiger.jpg,老虎在湖边张望，旁边是一棵树,3,1,1,0,0,2,2,
SS1609556835849,FD,images/free_description/07-train-green.jpg,背后有一些楼房，前面一辆绿皮火车正在驶过,4,1,0,0,1,1,3,
SS1609556835849,FD,images/free_description/01-boat-river.jpg,背后有房屋和绿树，旁边是一条河上有一条小船,5,1,0,0,1,4,2,
SS1609556835849,FD,images/free_description/03-plane.jpg,湖面的远处有一座尖塔，飞机正在上方驶过,6,1,0,1,0,3,2,
SS1609556835849,FD,images/free_description/02-bike.jpg,后部一个草地，前面有一辆自行车,7,1,0,0,0,1,1,
SS1609558200124,FD,images/free_description/02-bike.jpg,这是在一个街区里，有房子和草坪，图片分为前中后三部分。草坪在中间，前面放了一辆红黑色的自行车，后面是一排房子。,1,1,0,0,1,5,2,
SS1609558200124,FD,images/free_description/06-train-red.jpg,画面上有一条铁轨，上面停了一辆红黑色的火车。火车后面有一排房子。,2,1,0,0,1,2,3,
SS1609558200124,FD,images/free_description/04-squirrel.jpg,这是在一个类似公园的地方，走道是雪白色的，旁边穿插着草坪。最前面有一棵小树，树上有一只松鼠。,3,1,0,2,0,7,1,
SS1609558200124,FD,images/free_description/05-tiger.jpg,这是在森林里，有一条河。河边有一头老虎。,4,1,0,0,0,3,1,
SS1609558200124,FD,images/free_description/07-train-green.jpg,有一条铁轨，铁轨上停了一辆黄绿色的火车。火车后面有两栋很高的现代建筑。,5,1,0,3,1,5,3,
SS1609558200124,FD,images/free_description/01-boat-river.jpg,这是在一个乡村里，左边是堤岸，岸上有人家。右边是一条河，岸边停了一搜小船。,6,1,0,0,1,6,3,
SS1609558200124,FD,images/free_description/03-plane.jpg,这是在一面湖上，远处有树和一座塔。画面正上方天空中有一架宇宙飞船，看起来像是p上去的。,7,1,0,0,1,4,2,
SS1609558311223,FD,images/free_description/02-bike.jpg,一辆红色的自行车停在草坪旁的路上，车上有蓝色的锁。草坪靠墙处有一个蓝色的垃圾桶。,1,1,1,1,2,6,6,
SS1609558311223,FD,images/free_description/05-tiger.jpg,"一只老虎站在河边的石头上，回头看着树林。
",2,1,1,1,0,3,3,
SS1609558311223,FD,images/free_description/04-squirrel.jpg,"一只灰棕色的松鼠趴在小区路边的树枝上。
路上空旷无人。",3,1,1,1,1,5,3,
SS1609558311223,FD,images/free_description/03-plane.jpg,"一架飞机飞过湖面，飞得很低。与湖面相连的远处是绿林，一座金塔掩隐在绿林深处。
",4,1,1,2,0,7,4,
SS1609558311223,FD,images/free_description/07-train-green.jpg,一列编号为2119的绿皮火车停在轨道上，没有开动。也无人影。,5,1,1,0,2,1,5,
SS1609558311223,FD,images/free_description/01-boat-river.jpg,一艘空木船停在空旷的湖边，湖边有一座小村庄，寂静无人。,6,1,1,2,2,6,4,
SS1609558311223,FD,images/free_description/06-train-red.jpg,一辆红黑相间的托马斯式小火车准备出发。,7,1,1,0,2,0,5,
SS1609558579549,FD,images/free_description/01-boat-river.jpg,有一条河，河边停着一条船，岸边还有小房子和树。,1,1,0,1,0,6,2,
SS1609558579549,FD,images/free_description/02-bike.jpg,一辆自行车靠在栏杆边，后面还有草坪，草坪后面像是有一个很高大的宫殿。,2,1,1,1,0,5,2,
SS1609558579549,FD,images/free_description/05-tiger.jpg,一只老虎在水边，它可能在喝水，也可能在守卫它的伴侣（如果它是公老虎的话），老虎看起来好凶哦！,3,1,1,0,0,1,5,
SS1609558579549,FD,images/free_description/04-squirrel.jpg,一只超级可爱的松鼠在树上，后面是水泥路和古老的楼房。,4,1,1,2,2,5,3,
SS1609558579549,FD,images/free_description/07-train-green.jpg,一列绿皮火车从火车站里开出来，火车站看起来很老，都是尖顶的大棚子。,5,1,1,1,1,6,3,
SS1609558579549,FD,images/free_description/06-train-red.jpg,一辆红色的火车从火车站里开出来，好像托马斯小火车！后面的火车站也很老，都是红砖尖顶的小屋。,6,1,1,3,1,7,4,
SS1609558579549,FD,images/free_description/03-plane.jpg,一架飞机从水面上飞过，应该是人工湖吧。湖边还有花草树木，后面还有白色的楼房，好像美国的白宫。不知道为什么飞机能飞这么低，但它真的很低，像小鸟一样。,7,1,1,1,0,10,6,
SS1609558648415,FD,images/free_description/02-bike.jpg,一辆橙色的公路自行车被锁在了房屋草坪前的栏杆上，房子好像是欧式的小别墅，靠近墙根的位置放着一个蓝色的垃圾箱。,1,1,1,3,2,10,4,
SS1609558648415,FD,images/free_description/01-boat-river.jpg,一条不宽的小河左岸零星存在着几间平房，河岸边停靠着一艘小船，小船的前面有一条绳索横跨河面。,2,1,0,1,2,12,5,
SS1609558648415,FD,images/free_description/07-train-green.jpg,一辆火车停靠在站台里，火车头刚好驶出站台，远处还有一栋白色的高楼,3,1,1,2,0,5,4,
SS1609558648415,FD,images/free_description/06-train-red.jpg,一辆红色的火车头摆在房子前，房子是并排的砖房，火车头周围再没有其他物件了。,4,1,1,1,1,4,3,
SS1609558648415,FD,images/free_description/05-tiger.jpg,像是在某座山里，一只老虎前腿搭在河岸边的一块石头上，脑袋向后望着，河岸边还有一棵树，就在老虎身后不远处。,5,1,0,0,0,5,5,
SS1609558648415,FD,images/free_description/04-squirrel.jpg,空无一人的小路旁一颗松树上趴着一只松鼠，小路的对面分布着好几只路灯。,6,1,0,2,0,9,2,
SS1609558648415,FD,images/free_description/03-plane.jpg,一架白色的战斗机以很低的高度飞过水面，河岸远处有座白色的高塔露出了塔尖，塔的周围是树林。,7,1,1,2,1,8,3,
SS1609558865004,FD,images/free_description/04-squirrel.jpg,近处是一只棕色松鼠爬在树枝上，远处是一条路。,1,1,1,0,1,2,2,
SS1609558865004,FD,images/free_description/02-bike.jpg,自行车被锁在草坪旁边的灯杆上,2,1,1,0,0,2,2,
SS1609558865004,FD,images/free_description/07-train-green.jpg,编号为2119的老式绿皮火车缓缓驶出，远处有一幢居民楼,3,1,1,1,3,1,6,
SS1609558865004,FD,images/free_description/06-train-red.jpg,长得跟托马斯小火车一模一样的编号60的火车驶出车库。,4,1,1,0,2,1,4,
SS1609558865004,FD,images/free_description/03-plane.jpg,近处是湖，湖边有绿树，远处有尖尖的高塔，塔上一架战斗机飞过。,5,1,0,2,0,8,2,
SS1609558865004,FD,images/free_description/01-boat-river.jpg,河上有船，河边有草坪，草坪上有人家。,6,1,0,0,0,5,1,
SS1609558865004,FD,images/free_description/05-tiger.jpg,一只胖滚滚的老虎踩在河边的石头上，扭头看向一边。,7,1,1,0,1,2,4,
SS1609558915600,FD,images/free_description/04-squirrel.jpg,校园里有棵树 树上一只大松鼠,1,1,0,0,1,3,2,
SS1609558915600,FD,images/free_description/02-bike.jpg,围起来的草坪前停着一辆红色的自行车,2,1,0,0,1,2,3,
SS1609558915600,FD,images/free_description/01-boat-river.jpg,小镇的河边一户户人家 河边停泊着一直小船,3,1,0,1,1,4,3,
SS1609558915600,FD,images/free_description/07-train-green.jpg,蓝天下 绿皮火车停在车站 但车站空无一人,4,1,0,1,1,5,3,
SS1609558915600,FD,images/free_description/06-train-red.jpg,样式复古的火车在一幢欧式建筑前 火车是红黑色看起来很新,5,1,1,1,1,2,5,
SS1609558915600,FD,images/free_description/03-plane.jpg,一个泰式庙宇掩于水生植物后 一架旧飞机飞过上空 看起来像P的,6,1,0,2,1,5,3,
SS1609558915600,FD,images/free_description/05-tiger.jpg,老虎在河边 好像在休息 好像在凝神注视河边的什么东西,7,1,1,0,0,2,3,
SS1609559068101,FD,images/free_description/03-plane.jpg,"我看到天上有个很大的飞机。
那个飞机飞得很低。
这个飞机应该不是客机。",1,1,1,0,1,1,6,
SS1609559068101,FD,images/free_description/02-bike.jpg,"我看到有个自行车锁在了路边。
这个自行车是用铁链子锁着的。",2,1,1,0,1,1,4,
SS1609559068101,FD,images/free_description/01-boat-river.jpg,我看到了一只小船。是个木船，也不知道上面有没有人。,3,1,1,0,2,0,4,
SS1609559068101,FD,images/free_description/06-train-red.jpg,我看到了一辆火车，这个火车应该是个模型。,4,1,1,0,0,0,3,
SS1609559068101,FD,images/free_description/04-squirrel.jpg,我在公园里看到一只小松鼠，这只松鼠尾巴很大。,5,1,0,0,1,1,5,
SS1609559068101,FD,images/free_description/07-train-green.jpg,我刚刚看到一辆绿皮火车，这个火车应该是拉货的。,6,1,1,0,1,0,4,
SS1609559068101,FD,images/free_description/05-tiger.jpg,我看到一只老虎，那只老虎正在河边喝水。,7,1,1,0,0,1,3,
SS1609559083061,FD,images/free_description/04-squirrel.jpg,在一串路灯的尽头，两只动物趴在树上。,1,1,0,0,1,2,3,
SS1609559083061,FD,images/free_description/02-bike.jpg,一辆自行车锁在路边的栏杆上。,2,1,1,1,0,2,2,
SS1609559083061,FD,images/free_description/03-plane.jpg,湖面上有一架飞机，远处有一个顶尖尖的白色建筑。,3,1,0,2,0,5,1,
SS1609559083061,FD,images/free_description/07-train-green.jpg,一辆车头标明2119的绿色铁皮火车从远处驶来。,4,1,1,0,3,0,6,
SS1609559083061,FD,images/free_description/06-train-red.jpg,一辆红蓝相间的蒸汽火车。很短。,5,1,1,0,2,0,4,
SS1609559083061,FD,images/free_description/01-boat-river.jpg,小船停在河面上，靠近很多绿树的岸边。岸上有一些建筑。,6,1,1,1,0,6,3,
SS1609559083061,FD,images/free_description/05-tiger.jpg,一只老虎在岸边的石头上。,7,1,1,0,0,2,1,
SS1609559085732,FD,images/free_description/06-train-red.jpg,我看到了一辆红色的火车，也许它的轮子正在准备滚动。,1,1,1,0,1,0,4,
SS1609559085732,FD,images/free_description/04-squirrel.jpg,我看到了一只松鼠在树上，我猜那也许是公园。,2,1,1,0,0,2,1,
SS1609559085732,FD,images/free_description/01-boat-river.jpg,我看到一条小河上有一艘船正要准备启航，那艘船的主人就住在岸边的小屋里。,3,1,0,2,0,5,2,
SS1609559085732,FD,images/free_description/05-tiger.jpg,我看到一只老虎前肢撑在岸边的石头上，小河很好看。,4,1,1,1,0,5,3,
SS1609559085732,FD,images/free_description/03-plane.jpg,我看到一个很美的湖，附近有很多小草和大树。一艘飞机正从湖面低低地飞过。,5,1,0,3,0,7,2,
SS1609559085732,FD,images/free_description/02-bike.jpg,我看到一辆公路自行车，停在大户人家的房子的花园外面，也许那是别墅。,6,1,1,0,1,4,2,
SS1609559085732,FD,images/free_description/07-train-green.jpg,我看到一个火车在火车轨上，很酷。,7,1,1,0,0,1,1,
SS1609559365934,FD,images/free_description/02-bike.jpg,画面中有一片草地，草地一角放着一个蓝色垃圾桶，边缘有黑色的铁质篱笆，篱笆边靠着一辆红色山地自行车。,1,1,0,3,2,8,4,
SS1609559365934,FD,images/free_description/07-train-green.jpg,"车站里停着一辆绿皮火车。
画面右上角可以看见附近的居民楼。",2,1,0,0,1,2,3,
SS1609559365934,FD,images/free_description/04-squirrel.jpg,"公园里整齐排列着路灯和许多树。
树的枝干繁盛枝叶茂密。
树枝上趴着一只松鼠。",3,1,0,0,0,12,2,
SS1609559365934,FD,images/free_description/06-train-red.jpg,"广场上很空旷。
画面中央停着一辆很大的红黑相间的模型火车。",4,1,0,0,2,2,3,
SS1609559365934,FD,images/free_description/05-tiger.jpg,"森林里的河边有一只老虎。
老虎站在河边的石头上。
老虎在向后望。",5,1,0,1,0,4,6,
SS1609559365934,FD,images/free_description/03-plane.jpg,"眼前有一片湖。
目光穿过湖面可以看见寺庙的尖顶。
湖水上方飞着一架军用飞机。",6,1,0,1,1,5,3,
SS1609559365934,FD,images/free_description/01-boat-river.jpg,"江南水乡的小河边有很多平房。
岸边青草茵茵，河水蔚蓝清澈。
河岸边停着一艘人力小船。",7,1,0,1,2,12,4,
SS1609559525632,FD,images/free_description/06-train-red.jpg,一辆蒸汽式火车，车头上有个数字为60的车标，火车后面是一栋房子，房子上有个三个烟囱。,1,1,1,1,1,4,6,
SS1609559525632,FD,images/free_description/03-plane.jpg,一个静静的湖面上，有一架白色的飞机在半空中，湖面的后面是一片绿色的树林，树林后面有一座白色的塔。,2,1,0,3,1,8,2,
SS1609559525632,FD,images/free_description/07-train-green.jpg,一辆绿皮火车从车站正在驶出，车头上写着2119的车号，远方有一栋楼房和一个仓库。,3,1,1,0,1,3,5,
SS1609559525632,FD,images/free_description/05-tiger.jpg,一个东北虎在树林中，踩在湖边是石头上，正在回望身后,4,1,1,0,1,3,4,
SS1609559525632,FD,images/free_description/01-boat-river.jpg,一艘乌篷船，停靠在岸边，岸边上有几户房子，红砖绿瓦。,5,1,1,2,1,5,3,
SS1609559525632,FD,images/free_description/02-bike.jpg,自行车停靠在草地前面的围栏上，后面是一栋房子。,6,1,1,1,0,3,2,
SS1609559525632,FD,images/free_description/04-squirrel.jpg,一个小松鼠爬在湖边的绿树上，好像在张望着什么,7,1,1,2,1,3,4,
SS1609559549296,FD,images/free_description/02-bike.jpg,"一辆自行车停在一片草坪前面。
后面还有房子以及围栏。",1,1,1,0,0,3,2,
SS1609559549296,FD,images/free_description/05-tiger.jpg,"一只老虎在水边，头往右偏。
老虎站在岩石上
旁边有棵树",2,1,1,0,0,3,5,
SS1609559549296,FD,images/free_description/04-squirrel.jpg,"一只松鼠趴在树枝上
这棵树好像是在一个学校一样的地方，后面背景有一个教学楼一样的建筑
后面还有一排路灯",3,1,1,2,0,6,2,
SS1609559549296,FD,images/free_description/01-boat-river.jpg,"一艘船停靠在河岸边
河岸上是一排一排的房子
这条河绵延向前，河的前方还有船",4,1,1,0,0,7,2,
SS1609559549296,FD,images/free_description/06-train-red.jpg,"有一个老式蒸气火车头停在院子里
火车头的背后是一个古典建筑",5,1,1,1,2,3,5,
SS1609559549296,FD,images/free_description/07-train-green.jpg,"一辆绿皮火车停靠在火车轨道上
它的旁边是火车站台",6,1,1,0,1,4,3,
SS1609559549296,FD,images/free_description/03-plane.jpg,"一架战斗机飞过平静的水面
湖水的旁边还有许多绿色植物
远处还有一座白塔",7,1,1,3,0,7,2,
SS1609559668779,FD,images/free_description/07-train-green.jpg,"一辆火车行驶在铁轨上。
天空中飘着三朵白云。
火车后面的背景中两栋房子和一个电线杆。",1,1,1,3,0,9,3,
SS1609559668779,FD,images/free_description/03-plane.jpg,"一架飞机飞过湖面。
湖的后面有一座类似于伊斯兰教的建筑。
建筑的前面有高低错落的树木。",2,1,1,2,0,7,2,
SS1609559668779,FD,images/free_description/02-bike.jpg,"图片的上方有一排房子，房前有一排自行车。
图片的右上方有一个蓝色的邮筒。
在图片的最下方，离我们最近的位置有一排链子，链子上拴了一辆红色的山地自行车。",3,1,0,1,2,5,6,
SS1609559668779,FD,images/free_description/01-boat-river.jpg,"河边停着一艘小船。
河的左侧有一房子。
在房子的远处还有两排小房子。",4,1,0,2,1,6,3,
SS1609559668779,FD,images/free_description/04-squirrel.jpg,"图片最前方的树上有一只松鼠。
在图片左侧4/5分割线的上面有三个路灯。
图片的左上角有几栋房子。",5,1,0,1,0,5,1,
SS1609559668779,FD,images/free_description/05-tiger.jpg,"图片的前面是一个小湖的一角。
湖边有一棵树，树旁着一只老虎。
老虎的两只前脚站在一个石头上，右后脚站在另一个石头上。",6,1,0,1,0,7,7,
SS1609559668779,FD,images/free_description/06-train-red.jpg,"一辆火车在画面的最中间，再向前行驶。
火车驶出的地方是标着s的小房子。
火车的后面有一小排房子，房子上面有3、4根电线。",7,1,1,1,0,8,4,
SS1609559802162,FD,images/free_description/07-train-green.jpg,"车站停着一辆火车。
火车是绿皮车，上面印有2119数字。
周围的环境比较破旧。",1,1,0,0,1,2,4,
SS1609559802162,FD,images/free_description/01-boat-river.jpg,"一条不宽的小河上停着一艘船。
这艘船是木质的，上面还有船桨。
小河边有一栋尖尖屋顶的砖房。",2,1,0,4,0,6,5,
SS1609559802162,FD,images/free_description/02-bike.jpg,"绿色的草坪前停放着一辆自行车。
这两自行车是红色的山地车款式。
车上配有一条蓝色的链条锁。",3,1,0,1,2,2,8,
SS1609559802162,FD,images/free_description/03-plane.jpg,"一片广阔的水域中间有一个小岛。
小岛郁郁葱葱，远处还有一个异域风情的螺旋屋顶样的房子。
一架不长而又胖胖的飞机低空飞过。",4,1,0,5,2,10,4,
SS1609559802162,FD,images/free_description/06-train-red.jpg,"尖顶砖房前停着火车头和几节火车车厢。
火车是红色与黑色相间。
车头印有数字60。",5,1,0,1,0,2,8,
SS1609559802162,FD,images/free_description/05-tiger.jpg,"在一片水域的岸边有一只老虎。
老虎整体是褐色的，有着黑色的条纹。
老虎称站立状态，头偏向背向水域的一侧，视线斜下方。",6,1,0,0,1,3,11,
SS1609559802162,FD,images/free_description/04-squirrel.jpg,"在一个类似于公园里的一棵树上有一只松鼠。
这棵树并不高。
趴在树枝上的小松鼠是灰色的，有着比身材还要长的大尾巴。
",7,1,0,0,1,5,8,
SS1609559819130,FD,images/free_description/06-train-red.jpg,"在一排红色尖顶房子前面有一个火车。
火车只有车头。",1,1,0,0,2,3,3,
SS1609559819130,FD,images/free_description/05-tiger.jpg,"在河边有一只老虎。
她们在山上。",2,1,0,0,0,2,1,
SS1609559819130,FD,images/free_description/07-train-green.jpg,"图中有一个绿色的火车。
场景是站台。
天空很蓝。",3,1,1,0,1,3,2,
SS1609559819130,FD,images/free_description/04-squirrel.jpg,"图中有一只松鼠。
松树呆在树上。
树的后面是马路。",4,1,1,0,0,3,2,
SS1609559819130,FD,images/free_description/03-plane.jpg,"图中有山有水。
湖的上空有一架飞机。
山上有一个塔。",5,1,0,0,0,5,1,
SS1609559819130,FD,images/free_description/01-boat-river.jpg,"图中有一条河。
河上有一条船。
岸边有几个白色的房子。",6,1,0,1,0,6,1,
SS1609559819130,FD,images/free_description/02-bike.jpg,"图中有一辆红色的自行车。
自行车后面是一片草地。
草地的后面是一排白色的房子。",7,1,1,1,1,4,3,
SS1609560168328,FD,images/free_description/02-bike.jpg,有一辆红色的自行车，上了锁，被放在一个大草坪旁边。,1,1,1,1,1,2,3,
SS1609560168328,FD,images/free_description/05-tiger.jpg,有只大老虎在溪边站着，头朝着后面，好像有什么东西吸引了它的注意力。,2,1,1,0,1,1,5,
SS1609560168328,FD,images/free_description/04-squirrel.jpg,有一个非常可爱的小松鼠在树枝上，旁边应该是个公园。,3,1,1,0,2,2,4,
SS1609560168328,FD,images/free_description/03-plane.jpg,有一个很大的飞机在湖的上方，远处有一个塔。,4,1,1,0,1,2,2,
SS1609560168328,FD,images/free_description/01-boat-river.jpg,在一个溪边有一条小船，旁边是绿油油的一边。,5,1,0,1,1,2,2,
SS1609560168328,FD,images/free_description/07-train-green.jpg,绿皮火车停留在轨道上，旁边有一些建筑。,6,1,1,0,1,2,3,
SS1609560168328,FD,images/free_description/06-train-red.jpg,有一辆红色的火车，火车很短，特别可爱，像动画片里的一样。,7,1,1,0,1,0,6,
SS1609560262643,FD,images/free_description/02-bike.jpg,路边的围栏处，有一个红色的自行车，被蓝色的锁链，锁到栏杆上了。,1,1,0,0,2,3,5,
SS1609560262643,FD,images/free_description/01-boat-river.jpg,一条穿过村庄的河流上，有一艘旧的木船停靠在岸边。,2,1,0,1,2,4,4,
SS1609560262643,FD,images/free_description/07-train-green.jpg,有一辆复古的深绿色铁皮火车要从车站驶出了。,3,1,1,0,3,1,5,
SS1609560262643,FD,images/free_description/03-plane.jpg,有一个具有白色穹顶的建筑的地方，里面有个湖，湖的上面飞过一架航天飞机。,4,1,0,1,1,5,3,
SS1609560262643,FD,images/free_description/06-train-red.jpg,有一辆蒸汽火车，就像托马斯小火车头的那样的火车，在一栋褐红色的建筑前停着。,5,1,1,1,2,2,5,
SS1609560262643,FD,images/free_description/04-squirrel.jpg,有一只大松鼠趴在路边大树的树枝上，翘起蓬松的尾巴，瞪着大大的眼。,6,1,1,1,3,4,9,
SS1609560262643,FD,images/free_description/05-tiger.jpg,丛林小河边的石头上，有只老虎，两只前爪支撑在上面，头朝身后看，张着嘴巴，好像在吼叫。,7,1,0,1,0,4,9,
SS1609560692211,FD,images/free_description/07-train-green.jpg,一辆正在出站台的绿皮火车。,1,1,0,0,1,1,3,
SS1609560692211,FD,images/free_description/04-squirrel.jpg,一只正在树上嬉戏的小松鼠。,2,1,0,0,1,1,3,
SS1609560692211,FD,images/free_description/06-train-red.jpg,博物馆前陈列的老火车。,3,1,0,0,1,1,2,
SS1609560692211,FD,images/free_description/03-plane.jpg,一架在湖面上超低空飞行的战斗机。,4,1,0,0,1,1,3,
SS1609560692211,FD,images/free_description/01-boat-river.jpg,一搜在农村沟渠里停泊的小船。,5,1,0,1,1,2,3,
SS1609560692211,FD,images/free_description/02-bike.jpg,路边草坪旁边锁着一辆自行车。,6,1,0,1,0,2,3,
SS1609560692211,FD,images/free_description/05-tiger.jpg,一头东北虎在那儿瞎看什么呢,7,1,1,0,1,0,3,
SS1609560741612,FD,images/free_description/01-boat-river.jpg,一艘废弃的船停在岸边,1,1,1,0,1,1,3,
SS1609560741612,FD,images/free_description/06-train-red.jpg,我看到一辆红色小火车正在开过来,2,1,1,0,2,0,4,
SS1609560741612,FD,images/free_description/05-tiger.jpg,"河边有一只老虎正在看着什么
",3,1,0,0,0,1,2,
SS1609560741612,FD,images/free_description/04-squirrel.jpg,一只松鼠站在树杈上看着什么,4,1,1,0,0,1,3,
SS1609560741612,FD,images/free_description/03-plane.jpg,天空中有一架飞机正在驶过，下面是一片水域,5,1,0,0,0,2,2,
SS1609560741612,FD,images/free_description/07-train-green.jpg,一辆绿皮火车正在开过来,6,1,1,0,1,0,3,
SS1609560741612,FD,images/free_description/02-bike.jpg,一辆红色自行车被拴在柱子上,7,1,1,0,1,1,3,
SS1609560942988,FD,images/free_description/02-bike.jpg,一个红色自行车，在绿色的草地上，看起来真漂亮,1,1,1,1,1,2,2,
SS1609560942988,FD,images/free_description/03-plane.jpg,一个类似于纸飞机的飞行物在湖面上，感觉机器有点老化，随时有坠湖的风险,2,1,1,0,1,1,5,
SS1609560942988,FD,images/free_description/07-train-green.jpg,绿色的铁皮火车，缓缓地驶离火车站，向着更远的地方开去,3,1,1,0,2,1,6,
SS1609560942988,FD,images/free_description/04-squirrel.jpg,一个棕色的小松鼠，趴在树枝上，看着其他的地方,4,1,1,0,2,1,5,
SS1609560942988,FD,images/free_description/05-tiger.jpg,一个大型东北虎站在水边，后头看着后方,5,1,1,0,2,1,6,
SS1609560942988,FD,images/free_description/06-train-red.jpg,一个红黑相间的小火车在路面上停滞不前,6,1,1,0,2,1,4,
SS1609560942988,FD,images/free_description/01-boat-river.jpg,一个没人的村庄里，有一条小河，河边有一条小船,7,1,0,2,1,5,2,
